233.43,44.437,-124.69,11.46,32.64,14.52,0.508,7.72E-03,5.25E-03,4.73E-03,-7.255,1.30
233.44,44.433,-124.68,11.37,32.65,16.04,0.505,7.84E-03,5.31E-03,4.81E-03,-7.580,1.28
233.45,44.437,-124.69,11.44,32.64,18.26,0.519,7.80E-03,5.31E-03,4.79E-03,-7.421,1.32
233.46,44.44,-124.69,11.50,32.63,16.56,0.523,7.77E-03,5.30E-03,4.77E-03,-7.327,1.35
233.47,44.438,-124.68,11.49,32.64,13.26,0.514,7.85E-03,5.35E-03,4.83E-03,-7.734,1.40
233.48,44.435,-124.68,11.43,32.65,14.90,0.523,7.84E-03,5.32E-03,4.81E-03,-7.883,1.41
233.49,44.437,-124.68,11.48,32.64,15.87,0.531,7.79E-03,5.28E-03,4.77E-03,-7.542,1.39
233.5,44.438,-124.68,11.48,32.64,16.50,0.532,7.86E-03,5.33E-03,4.82E-03,-7.612,1.31
233.51,44.438,-124.68,11.48,32.64,16.17,0.535,7.91E-03,5.37E-03,4.85E-03,-7.575,1.30
233.52,44.439,-124.68,11.50,32.64,16.51,0.542,7.96E-03,5.40E-03,4.89E-03,-7.394,1.36
233.53,44.44,-124.68,11.51,32.64,16.49,0.545,8.03E-03,5.44E-03,4.93E-03,-7.340,1.35
233.54,44.439,-124.68,11.55,32.64,12.79,0.544,7.98E-03,5.40E-03,4.91E-03,-7.653,1.28
233.55,44.436,-124.68,11.53,32.65,11.79,0.541,7.99E-03,5.41E-03,4.92E-03,-7.872,1.18
233.56,44.437,-124.69,11.54,32.65,14.04,0.546,8.01E-03,5.44E-03,4.92E-03,-7.125,1.23
233.57,44.438,-124.69,11.54,32.64,11.25,0.552,8.05E-03,5.47E-03,4.95E-03,-7.262,1.34
233.58,44.436,-124.69,11.54,32.65,11.25,0.556,8.08E-03,5.49E-03,4.98E-03,-7.261,1.33
233.6,44.435,-124.69,11.55,32.65,13.99,0.567,8.23E-03,5.58E-03,5.06E-03,-6.712,1.38
233.6,44.435,-124.69,11.53,32.65,14.15,0.570,8.35E-03,5.68E-03,5.14E-03,-6.640,1.43
233.62,44.435,-124.7,11.54,32.66,13.51,0.564,8.35E-03,5.68E-03,5.15E-03,-6.779,1.33
233.62,44.435,-124.7,11.57,32.65,13.20,0.562,8.34E-03,5.67E-03,5.14E-03,-6.863,1.32
233.64,44.433,-124.7,11.64,32.65,14.80,0.563,8.24E-03,5.57E-03,5.07E-03,-6.440,1.25
233.65,44.436,-124.7,11.64,32.65,16.40,0.554,8.11E-03,5.49E-03,4.99E-03,-6.401,1.26
233.65,44.436,-124.7,11.62,32.65,17.48,0.563,8.22E-03,5.58E-03,5.05E-03,-6.545,1.33
233.67,44.434,-124.71,11.62,32.65,17.67,0.589,8.60E-03,5.84E-03,5.31E-03,-5.942,1.42
233.68,44.437,-124.71,11.62,32.65,16.48,0.595,8.67E-03,5.90E-03,5.37E-03,-5.935,1.44
233.68,44.438,-124.71,11.62,32.65,15.03,NaN,NaN,NaN,NaN,-6.186,NaN
233.7,44.435,-124.71,11.65,32.66,14.03,NaN,NaN,NaN,NaN,-5.772,NaN
233.71,44.438,-124.72,11.64,32.65,13.50,NaN,NaN,NaN,NaN,-5.877,NaN
233.72,44.439,-124.71,11.65,32.66,13.47,0.597,8.74E-03,5.93E-03,5.37E-03,-6.091,1.51
233.73,44.435,-124.72,11.65,32.66,13.59,0.591,8.73E-03,5.91E-03,5.34E-03,-5.589,1.40
233.74,44.436,-124.72,11.59,32.67,12.51,0.578,8.75E-03,5.93E-03,5.37E-03,-5.720,1.37
